font (NN) -> font
i (NN) -> i
I (PRP) -> I
accidentally (RB) -> accidentally
brought (VBD) -> bring
those (DT) -> those
dangerous (JJ) -> dangerous
people (NNS) -> people
Well (RB) -> Well
he (PRP) -> he
admits (VBZ) -> admit
it (PRP) -> it
i (NN) -> i
And (CC) -> And
if (IN) -> if
those (DT) -> those
people (NNS) -> people
are (VBP) -> be
watching (VBG) -> watch
i (NN) -> i
just (RB) -> just
know (VBP) -> know
that (IN) -> that
I (PRP) -> I
really (RB) -> really
did (VBD) -> do
try (VB) -> try
to (TO) -> to
help (VB) -> help
i (VB) -> i
I (PRP) -> I
mean (VBP) -> mean
I (PRP) -> I
could (MD) -> could
have (VB) -> have
killed (VBN) -> kill
you (PRP) -> you
i (VBP) -> i
at (IN) -> at
any (DT) -> any
given (VBN) -> give
moment (NN) -> moment
but (CC) -> but
I (PRP) -> I
i (VBP) -> i
My (PRP$) -> My
Aunt (NNP) -> Aunt
May (NNP) -> May
taught (VBD) -> teach
me (PRP) -> me
i (VB) -> i
that (IN) -> that
everyone (NN) -> everyone
deserves (VBZ) -> deserve
a (DT) -> a
second (JJ) -> second
i (NN) -> i
That (WDT) -> That
why (WRB) -> why
I (PRP) -> I
And (CC) -> And
where (WRB) -> where
is (VBZ) -> be
here (RB) -> here
exactly (RB) -> exactly
A (NNP) -> A
place (NN) -> place
that (WDT) -> that
represents (VBZ) -> represent
second (JJ) -> second
chances (NNS) -> chance
i (VBP) -> i
The (DT) -> The
Statue (NNP) -> Statue
of (IN) -> of
Liberty (NNP) -> Liberty
Good (NNP) -> Good
God (NNP) -> God
i (VBZ) -> i
He (PRP) -> He
about (IN) -> about
to (TO) -> to
destroy (VB) -> destroy
another (DT) -> another
national (JJ) -> national
World (NNP) -> World
if (IN) -> if
you (PRP) -> you
watching (VBP) -> watch
i (JJ) -> i
Believe (VBP) -> Believe
me (PRP) -> me
the (DT) -> the
world (NN) -> world
is (VBZ) -> be
wish (JJ) -> wish
me (PRP) -> me
luck (VB) -> luck
Your (PRP$) -> Your
friendly (JJ) -> friendly
neighborhood (NN) -> neighborhood
could (MD) -> could
use (VB) -> use
some (DT) -> some
Okay (NNP) -> Okay
guys (NNS) -> guy
it (PRP) -> it
could (MD) -> could
be (VB) -> be
any (DT) -> any
minute (NN) -> minute
now (RB) -> now
Yep (VBZ) -> Yep
almost (RB) -> almost
done (VBN) -> do
You (PRP) -> You
know (VBP) -> know
Max (NNP) -> Max
was (VBD) -> be
like (IN) -> like
the (DT) -> the
sweetest (JJS) -> sweet
guy (NN) -> guy
ever (RB) -> ever
before (IN) -> before
he (PRP) -> he
fell (VBD) -> fell
into (IN) -> into
a (DT) -> a
pool (NN) -> pool
of (IN) -> of
electric (JJ) -> electric
eels (NNS) -> eel
That (WDT) -> That
do (VBP) -> do
it (PRP) -> it
Mm (NNP) -> Mm
Oh (NNP) -> Oh
there (EX) -> there
it (PRP) -> it
goes (VBZ) -> go
Heh (NNP) -> Heh
you (PRP) -> you
okay (VBP) -> okay
Oh (IN) -> Oh
it (PRP) -> it
my (PRP$) -> my
back (NN) -> back
It (PRP) -> It
kind (NN) -> kind
of (IN) -> of
stiff (NN) -> stiff
from (IN) -> from
all (PDT) -> all
the (DT) -> the
swinging (NN) -> swinging
I (PRP) -> I
guess (VBP) -> guess
Yeah (IN) -> Yeah
No (NNP) -> No
I (PRP) -> I
got (VBD) -> get
a (DT) -> a
middle (JJ) -> middle
back (JJ) -> back
thing (NN) -> thing
too (RB) -> too
Really (RB) -> Really
Yeah (NNP) -> Yeah
You (PRP) -> You
want (VBP) -> want
me (PRP) -> me
to (TO) -> to
crack (VB) -> crack
it (PRP) -> it
Yeah (NNP) -> Yeah
Yeah (NNP) -> Yeah
Yeah (NNP) -> Yeah
that (IN) -> that
be (VB) -> be
great (JJ) -> great
All (DT) -> All
right (NN) -> right
You (PRP) -> You
ready (JJ) -> ready
Yeah (UH) -> Yeah
Yep (NNP) -> Yep
That (WDT) -> That
good (JJ) -> good
How (NNP) -> How
is (VBZ) -> be
it (PRP) -> it
Wow (NNP) -> Wow
That (NNP) -> That
good (VBD) -> good
That (DT) -> That
better (JJR) -> good
Right (NNP) -> Right
Yeah (NNP) -> Yeah
Wow (NNP) -> Wow
This (DT) -> This
is (VBZ) -> be
so (RB) -> so
cool (JJ) -> cool
I (PRP) -> I
always (RB) -> always
wanted (VBD) -> want
brothers (NNS) -> brother
So (RB) -> So
you (PRP) -> you
like (VBP) -> like
make (VB) -> make
your (PRP$) -> your
own (JJ) -> own
web (NN) -> web
fluid (NN) -> fluid
in (IN) -> in
your (PRP$) -> your
body (NN) -> body
I (PRP) -> I
rather (RB) -> rather
not (RB) -> not
talk (VB) -> talk
about (IN) -> about
this (DT) -> this
I (PRP) -> I
do (VBP) -> do
mean (VB) -> mean
to (TO) -> to
But (CC) -> But
are (VBP) -> be
you (PRP) -> you
teasing (VBG) -> tease
me (PRP) -> me
No (DT) -> No
no (DT) -> no
He (PRP) -> He
not (RB) -> not
teasing (VBG) -> tease
you (PRP) -> you
It (PRP) -> It
just (RB) -> just
that (IN) -> that
we (PRP) -> we
ca (MD) -> ca
do (VB) -> do
that (DT) -> that
so (IN) -> so
we (PRP) -> we
curious (VBP) -> curious
as (IN) -> as
to (TO) -> to
how (WRB) -> how
your (PRP$) -> your
web (JJ) -> web
situation (NN) -> situation
works (VBZ) -> work
that (IN) -> that
all (DT) -> all
If (IN) -> If
it (PRP) -> it
personal (JJ) -> personal
I (PRP) -> I
do (VBP) -> do
wan (VB) -> wan
na (TO) -> na
pry (VB) -> pry
but (CC) -> but
I (PRP) -> I
think (VBP) -> think
it (PRP) -> it
cool (VBZ) -> cool
I (PRP) -> I
I (PRP) -> I
wish (VBP) -> wish
I (PRP) -> I
could (MD) -> could
tell (VB) -> tell
you (PRP) -> you
but (CC) -> but
it (PRP) -> it
like (IN) -> like
I (PRP) -> I
do (VBP) -> do
do (VB) -> do
it (PRP) -> it
Like (IN) -> Like
I (PRP) -> I
do (VBP) -> do
Like (IN) -> Like
I (PRP) -> I
do (VBP) -> do
i (RB) -> i
do (VBP) -> do
breathing (VBG) -> breathe
Like (IN) -> Like
breathing (VBG) -> breathe
just (RB) -> just
happens (VBN) -> happen
Whoa (NNP) -> Whoa
Does (VBZ) -> Does
it (PRP) -> it
just (RB) -> just
come (VBN) -> come
out (IN) -> out
of (IN) -> of
your (PRP$) -> your
wrists (NNS) -> wrist
or (CC) -> or
does (VBZ) -> do
it (PRP) -> it
come (VB) -> come
out (IN) -> out
of (IN) -> of
anywhere (NN) -> anywhere
else (RB) -> else
Only (RB) -> Only
Only (RB) -> Only
the (DT) -> the
wrists (NNS) -> wrist
Never (NNP) -> Never
had (VBD) -> have
a (DT) -> a
block (NN) -> block
I (PRP) -> I
run (VBP) -> run
out (RB) -> out
of (IN) -> of
webs (NNS) -> web
all (PDT) -> all
the (DT) -> the
time (NN) -> time
I (PRP) -> I
have (VBP) -> have
to (TO) -> to
make (VB) -> make
my (PRP$) -> my
own (JJ) -> own
in (IN) -> in
a (DT) -> a
lab (NN) -> lab
Right (NNP) -> Right
That (IN) -> That
It (PRP) -> It
a (DT) -> a
hassle (NN) -> hassle
compared (VBN) -> compare
to (TO) -> to
what (WP) -> what
you (PRP) -> you
got (VBD) -> get
Sounds (NNS) -> Sounds
like (IN) -> like
a (DT) -> a
hassle (NN) -> hassle
But (CC) -> But
I (PRP) -> I
did (VBD) -> do
You (PRP) -> You
said (VBD) -> say
that (IN) -> that
I (PRP) -> I
was (VBD) -> be
like (IN) -> like
Oh (NNP) -> Oh
I (PRP) -> I
had (VBD) -> have
a (DT) -> a
web (JJ) -> web
block (NN) -> block
Whoa (NNP) -> Whoa
Why (WRB) -> Why
Existential (JJ) -> Existential
crisis (NN) -> crisis
stuff (NN) -> stuff
Yeah (NNP) -> Yeah
Do (NNP) -> Do
get (VB) -> get
me (PRP) -> me
started (VBN) -> start
on (IN) -> on
that (DT) -> that
Hey (NNP) -> Hey
What (WP) -> What
are (VBP) -> be
like (IN) -> like
some (DT) -> some
of (IN) -> of
the (DT) -> the
craziest (NN) -> craziest
villains (VBZ) -> villains
that (IN) -> that
you (PRP) -> you
guys (VBP) -> guy
have (VB) -> have
fought (VBN) -> fight
Seems (NNP) -> Seems
you (PRP) -> you
met (VBD) -> meet
some (DT) -> some
of (IN) -> of
them (PRP) -> them
that (IN) -> that
a (DT) -> a
good (JJ) -> good
question (NN) -> question
Yeah (NNP) -> Yeah
I (PRP) -> I
fought (VBD) -> fight
an (DT) -> an
alien (NN) -> alien
made (VBD) -> make
out (IN) -> out
of (IN) -> of
black (JJ) -> black
goo (NN) -> goo
once (RB) -> once
Oh (NNP) -> Oh
no (DT) -> no
way (NN) -> way
I (PRP) -> I
fought (VBD) -> fight
an (DT) -> an
alien (NN) -> alien
too (RB) -> too
On (IN) -> On
Earth (NNP) -> Earth
and (CC) -> and
in (IN) -> in
space (NN) -> space
Oh (NNP) -> Oh
He (PRP) -> He
was (VBD) -> be
purple (JJ) -> purple
I (PRP) -> I
wan (VBP) -> wan
na (RB) -> na
fight (VBN) -> fight
an (DT) -> an
alien (NN) -> alien
I (PRP) -> I
still (RB) -> still
like (IN) -> like
that (IN) -> that
you (PRP) -> you
fought (VBP) -> fight
an (DT) -> an
alien (NN) -> alien
in (IN) -> in
space (NN) -> space
I (PRP) -> I
lame (VBP) -> lame
compared (VBN) -> compare
I (PRP) -> I
fought (VBD) -> fight
a (DT) -> a
Russian (JJ) -> Russian
guy (NN) -> guy
in (IN) -> in
a (DT) -> a
rhinoceros (JJ) -> rhinoceros
machine (NN) -> machine
Can (MD) -> Can
we (PRP) -> we
rewind (VB) -> rewind
it (PRP) -> it
back (RB) -> back
to (TO) -> to
the (DT) -> the
I (PRP) -> I
lame (VBP) -> lame
part (NN) -> part
you (PRP) -> you
are (VBP) -> be
not (RB) -> not
Thanks (NNP) -> Thanks
I (PRP) -> I
appreciate (VBP) -> appreciate
that (IN) -> that
I (PRP) -> I
not (RB) -> not
saying (VBG) -> say
I (PRP) -> I
am (VBP) -> be
But (CC) -> But
it (PRP) -> it
just (RB) -> just
the (DT) -> the
Maybe (NNPS) -> Maybe
we (PRP) -> we
should (MD) -> should
Listen (VB) -> Listen
I (PRP) -> I
you (PRP) -> you
amazing (VBG) -> amaze
Just (RB) -> Just
to (TO) -> to
take (VB) -> take
it (PRP) -> it
in (IN) -> in
for (IN) -> for
a (DT) -> a
minute (NN) -> minute
Yeah (NN) -> Yeah
I (PRP) -> I
can (MD) -> can
take (VB) -> take
it (PRP) -> it
in (IN) -> in
You (PRP) -> You
You (PRP) -> You
are (VBP) -> be
amazing (VBG) -> amaze
I (PRP) -> I
can (MD) -> can
Thank (VB) -> Thank
you (PRP) -> you
You (PRP) -> You
are (VBP) -> be
amazing (VBG) -> amaze
Will (NNP) -> Will
you (PRP) -> you
say (VBP) -> say
it (PRP) -> it
I (PRP) -> I
needed (VBD) -> need
to (TO) -> to
hear (VB) -> hear
that (IN) -> that
Thank (NNP) -> Thank
you (PRP) -> you
All (VBP) -> All
right (JJ) -> right
guys (NNS) -> guy
focus (VB) -> focus
up (RP) -> up
You (PRP) -> You
feel (VBP) -> feel
that (IN) -> that
Yeah (UH) -> Yeah
What (WP) -> What
up (RP) -> up
Peter (NNP) -> Peter
How (NNP) -> How
you (PRP) -> you
like (IN) -> like
the (DT) -> the
Look (NNP) -> Look
you (PRP) -> you
give (VBP) -> give
it (PRP) -> it
to (TO) -> to
me (PRP) -> me
I (PRP) -> I
gon (VBP) -> gon
na (TO) -> na
destroy (VB) -> destroy
it (PRP) -> it
But (CC) -> But
I (PRP) -> I
let (VBP) -> let
you (PRP) -> you
live (VBP) -> live
Do (VB) -> Do
make (VB) -> make
me (PRP) -> me
a (DT) -> a
murderer (NN) -> murderer
Peter (NNP) -> Peter
Okay (NNP) -> Okay
guys (NNS) -> guy
here (RB) -> here
he (PRP) -> he
comes (VBZ) -> come
Hey (NNP) -> Hey
Max (NNP) -> Max
I (PRP) -> I
missed (VBD) -> miss
you (PRP) -> you
man (NN) -> man
Ho (NNP) -> Ho
All (NNP) -> All
right (VBD) -> right
MJ (NNP) -> MJ
heads (NNS) -> head
up (RB) -> up
Got (VBD) -> Got
it (PRP) -> it
Close (VB) -> Close
it (PRP) -> it
Uh (NNP) -> Uh
Ned (NNP) -> Ned
it (PRP) -> it
not (RB) -> not
closing (VBG) -> close
Yeah (UH) -> Yeah
I (PRP) -> I
know (VBP) -> know
Why (WRB) -> Why
is (VBZ) -> be
it (PRP) -> it
closing (VBG) -> close
I (PRP) -> I
do (VBP) -> do
know (VB) -> know
Did (NNP) -> Did
you (PRP) -> you
close (VB) -> close
it (PRP) -> it
before (IN) -> before
No (NNP) -> No
I (PRP) -> I
mean (VBP) -> mean
I (PRP) -> I
opened (VBD) -> open
some (DT) -> some
Max (NNP) -> Max
Max (NNP) -> Max
Max (NNP) -> Max
Can (MD) -> Can
we (PRP) -> we
talk (VB) -> talk
for (IN) -> for
a (DT) -> a
second (JJ) -> second
Just (NNP) -> Just
you (PRP) -> you
and (CC) -> and
me (PRP) -> me
just (RB) -> just
talk (VB) -> talk
Look (NNP) -> Look
who (WP) -> who
showed (VBD) -> show
up (RP) -> up
My (NNP) -> My
old (JJ) -> old
friend (NN) -> friend
I (PRP) -> I
trying (VBG) -> try
to (TO) -> to
save (VB) -> save
you (PRP) -> you
That (IN) -> That
all (DT) -> all
I (PRP) -> I
ever (RB) -> ever
wanted (VBD) -> want
You (PRP) -> You
not (RB) -> not
trying (VBG) -> try
to (TO) -> to
save (VB) -> save
me (PRP) -> me
I (PRP) -> I
am (VBP) -> be
You (PRP) -> You
ai (VBP) -> ai
even (RB) -> even
the (DT) -> the
shit (NN) -> shit
no (DT) -> no
more (JJR) -> more
Oh (UH) -> Oh
Do (NNP) -> Do
worry (VB) -> worry
about (IN) -> about
me (PRP) -> me
I (PRP) -> I
save (VBP) -> save
myself (PRP) -> myself
Burn (NNP) -> Burn
up (RP) -> up
Aah (NNP) -> Aah
Whoa (NNP) -> Whoa
Well (NNP) -> Well
I (PRP) -> I
got (VBD) -> get
his (PRP$) -> his
attention (NN) -> attention
Now (RB) -> Now
what (WP) -> what
Okay (NNP) -> Okay
great (JJ) -> great
Just (NNP) -> Just
FYI (NNP) -> FYI
lizard (RB) -> lizard
guy (NN) -> guy
here (RB) -> here
too (RB) -> too
Guys (NNP) -> Guys
comm (NN) -> comm
check (NN) -> check
Hello (NNP) -> Hello
i (NN) -> i
I (PRP) -> I
need (VBP) -> need
Max (NNP) -> Max
Yeah (NNP) -> Yeah
I (PRP) -> I
on (IN) -> on
it (PRP) -> it
i (VBZ) -> i
I (PRP) -> I
need (VBP) -> need
the (DT) -> the
Lizard (NNP) -> Lizard
Uh (NNP) -> Uh
okay (MD) -> okay
okay (VB) -> okay
Where (WRB) -> Where
the (DT) -> the
box (NN) -> box
Peter (NNP) -> Peter
Flint (NNP) -> Flint
we (PRP) -> we
could (MD) -> could
help (VB) -> help
everyone (NN) -> everyone
I (PRP) -> I
do (VBP) -> do
care (VB) -> care
Sorry (NNP) -> Sorry
Gross (NNP) -> Gross
Sad (NNP) -> Sad
to (TO) -> to
tell (VB) -> tell
you (PRP) -> you
Sandman (NNP) -> Sandman
nobody (NN) -> nobody
going (VBG) -> go
home (NN) -> home
What (WP) -> What
the (DT) -> the
hell (NN) -> hell
is (VBZ) -> be
going (VBG) -> go
on (IN) -> on
out (IN) -> out
there (EX) -> there
I (PRP) -> I
keep (VBP) -> keep
yelling (VBG) -> yell
at (IN) -> at
you (PRP) -> you
Peter (NNP) -> Peter
But (CC) -> But
I (PRP) -> I
thought (VBD) -> think
you (PRP) -> you
were (VBD) -> be
Peter (NNP) -> Peter
What (WP) -> What
I (PRP) -> I
not (RB) -> not
Peter (NNP) -> Peter
Stop (NNP) -> Stop
arguing (VBG) -> argue
both (DT) -> both
of (IN) -> of
you (PRP) -> you
Listen (VBP) -> Listen
to (TO) -> to
Peter (NNP) -> Peter
We (PRP) -> We
clearly (RB) -> clearly
not (RB) -> not
very (RB) -> very
good (JJ) -> good
at (IN) -> at
this (DT) -> this
I (PRP) -> I
know (VBP) -> know
I (PRP) -> I
know (VBP) -> know
We (PRP) -> We
suck (VBP) -> suck
I (PRP) -> I
do (VBP) -> do
know (VB) -> know
how (WRB) -> how
to (TO) -> to
work (VB) -> work
as (IN) -> as
a (DT) -> a
team (NN) -> team
Me (NNP) -> Me
neither (CC) -> neither
I (PRP) -> I
do (VBP) -> do
I (PRP) -> I
been (VBN) -> be
in (IN) -> in
a (DT) -> a
team (NN) -> team
okay (NN) -> okay
I (PRP) -> I
do (VBP) -> do
wan (VB) -> wan
na (TO) -> na
brag (VB) -> brag
but (CC) -> but
I (PRP) -> I
will (MD) -> will
I (PRP) -> I
was (VBD) -> be
in (IN) -> in
the (DT) -> the
Avengers (NNPS) -> Avengers
The (DT) -> The
Avengers (NNP) -> Avengers
Yeah (NNP) -> Yeah
That (IN) -> That
great (JJ) -> great
Thank (NNP) -> Thank
you (PRP) -> you
What (WP) -> What
is (VBZ) -> be
that (IN) -> that
You (PRP) -> You
do (VBP) -> do
have (VB) -> have
the (DT) -> the
Avengers (NNP) -> Avengers
Is (VBZ) -> Is
that (IN) -> that
a (DT) -> a
band (NN) -> band
Are (NNP) -> Are
you (PRP) -> you
in (IN) -> in
a (DT) -> a
band (NN) -> band
No (NNP) -> No
I (PRP) -> I
not (RB) -> not
in (IN) -> in
a (DT) -> a
band (NN) -> band
The (DT) -> The
Avengers (NNPS) -> Avengers
is (VBZ) -> be
Earth (NNP) -> Earth
mightiest (JJS) -> mighty
How (WRB) -> How
this (DT) -> this
helping (VBG) -> help
It (PRP) -> It
not (RB) -> not
important (JJ) -> important
All (NNP) -> All
we (PRP) -> we
got (VBD) -> get
ta (JJ) -> ta
do (VBP) -> do
is (VBZ) -> be
focus (VB) -> focus
trust (IN) -> trust
your (PRP$) -> your
tingle (NN) -> tingle
and (CC) -> and
coordinate (VB) -> coordinate
our (PRP$) -> our
attacks (NNS) -> attack
Yes (NNP) -> Yes
Okay (NNP) -> Okay
Let (NNP) -> Let
pick (VB) -> pick
one (CD) -> one
target (NN) -> target
Right (NNP) -> Right
We (PRP) -> We
take (VBP) -> take
them (PRP) -> them
off (RP) -> off
the (DT) -> the
board (NN) -> board
one (CD) -> one
at (IN) -> at
a (DT) -> a
time (NN) -> time
You (PRP) -> You
got (VBD) -> get
it (PRP) -> it
Peter (NNP) -> Peter
Peter (NNP) -> Peter
Peter (NNP) -> Peter
Peter (NNP) -> Peter
Peter (NNP) -> Peter
Let (NNP) -> Let
do (VB) -> do
this (DT) -> this
Ready (JJ) -> Ready
Wait (NNP) -> Wait
wait (NN) -> wait
wait (NN) -> wait
I (PRP) -> I
love (VBP) -> love
you (PRP) -> you
guys (VBP) -> guy
Thank (VB) -> Thank
you (PRP) -> you
All (DT) -> All
right (JJ) -> right
let (NN) -> let
do (VB) -> do
this (DT) -> this
Let (NNP) -> Let
go (VB) -> go
Yes (NNP) -> Yes
Okay (NNP) -> Okay
Sandman (NNP) -> Sandman
first (RB) -> first
I (PRP) -> I
gon (VBP) -> gon
na (TO) -> na
lead (VB) -> lead
him (PRP) -> him
inside (IN) -> inside
the (DT) -> the
statue (NN) -> statue
I (PRP) -> I
meet (VBP) -> meet
you (PRP) -> you
at (IN) -> at
the (DT) -> the
top (JJ) -> top
Come (NNP) -> Come
on (IN) -> on
Hey (NNP) -> Hey
Hey (NNP) -> Hey
Connors (NNP) -> Connors
Hello (NNP) -> Hello
Peter (NNP) -> Peter
Peter (NNP) -> Peter
I (PRP) -> I
got (VBD) -> get
it (PRP) -> it
Flint (NNP) -> Flint
we (PRP) -> we
trying (VBG) -> try
to (TO) -> to
help (VB) -> help
you (PRP) -> you
Guys (VB) -> Guys
I (PRP) -> I
at (IN) -> at
the (DT) -> the
top (JJ) -> top
I (PRP) -> I
need (VBP) -> need
the (DT) -> the
cure (NN) -> cure
I (PRP) -> I
coming (VBG) -> come
I (PRP) -> I
coming (VBG) -> come
I (PRP) -> I
coming (VBG) -> come
Just (RB) -> Just
wait (VB) -> wait
your (PRP$) -> your
turn (NN) -> turn
doc (NN) -> doc
I (PRP) -> I
be (VB) -> be
right (RB) -> right
back (RB) -> back
It (PRP) -> It
okay (VBZ) -> okay
Flint (NNP) -> Flint
We (PRP) -> We
gon (VBP) -> gon
na (TO) -> na
get (VB) -> get
you (PRP) -> you
home (VBP) -> home
You (PRP) -> You
just (RB) -> just
stay (VB) -> stay
right (RB) -> right
here (RB) -> here
How (WRB) -> How
do (VBP) -> do
we (PRP) -> we
stop (VB) -> stop
him (PRP) -> him
I (PRP) -> I
never (RB) -> never
seen (VBN) -> see
him (PRP) -> him
this (DT) -> this
powerful (JJ) -> powerful
It (PRP) -> It
the (DT) -> the
arc (JJ) -> arc
reactor (NN) -> reactor
We (PRP) -> We
got (VBD) -> get
ta (JJ) -> ta
get (VB) -> get
it (PRP) -> it
off (RP) -> off
him (PRP) -> him
You (PRP) -> You
not (RB) -> not
gon (VB) -> gon
na (TO) -> na
take (VB) -> take
this (DT) -> this
from (IN) -> from
me (PRP) -> me
That (IN) -> That
not (RB) -> not
gon (VB) -> gon
na (TO) -> na
work (NN) -> work
We (PRP) -> We
got (VBD) -> get
ta (RB) -> ta
do (VB) -> do
this (DT) -> this
up (RP) -> up
close (RB) -> close
Peter (NNP) -> Peter
go (VB) -> go
right (JJ) -> right
Peter (NNP) -> Peter
go (VBP) -> go
left (VBN) -> leave
On (IN) -> On
me (PRP) -> me
Unh (NNP) -> Unh
Yeah (NNP) -> Yeah
I (PRP) -> I
trying (VBG) -> try
to (TO) -> to
close (VB) -> close
it (PRP) -> it
I (PRP) -> I
ca (MD) -> ca
help (VB) -> help
that (IN) -> that
it (PRP) -> it
not (RB) -> not
working (VBG) -> work
It (PRP) -> It
fine (JJ) -> fine
You (PRP) -> You
do (VBP) -> do
it (PRP) -> it
again (RB) -> again
We (PRP) -> We
keep (VB) -> keep
trying (VBG) -> try
All (RB) -> All
right (RB) -> right
we (PRP) -> we
got (VBD) -> get
this (DT) -> this
Focus (NNP) -> Focus
and (CC) -> and
close (VB) -> close
the (DT) -> the
portal (NN) -> portal
Close (NNP) -> Close
it (PRP) -> it
Oh (NNP) -> Oh
no (DT) -> no
No (NNP) -> No
no (DT) -> no
no (DT) -> no
And (CC) -> And
that (DT) -> that
is (VBZ) -> be
a (DT) -> a
lizard (NN) -> lizard
and (CC) -> and
we (PRP) -> we
should (MD) -> should
go (VB) -> go
Run (NNP) -> Run
Come (NNP) -> Come
on (IN) -> on
Come (NNP) -> Come
on (IN) -> on
this (DT) -> this
way (NN) -> way
Quick (NNP) -> Quick
quick (NNP) -> quick
quick (JJ) -> quick
Connors (NNP) -> Connors
stop (NN) -> stop
Yeah (NNP) -> Yeah
Leave (NNP) -> Leave
them (PRP) -> them
They (PRP) -> They
mine (VBP) -> mine
I (PRP) -> I
do (VBP) -> do
need (VB) -> need
your (PRP$) -> your
help (NN) -> help
I (PRP) -> I
got (VBD) -> get
it (PRP) -> it
just (RB) -> just
fine (JJ) -> fine
Octavius (NNP) -> Octavius
no (DT) -> no
What (WP) -> What
are (VBP) -> be
you (PRP) -> you
doing (VBG) -> do
Get (VB) -> Get
it (PRP) -> it
off (IN) -> off
of (IN) -> of
me (PRP) -> me
There (EX) -> There
you (PRP) -> you
go (VBP) -> go
MJ (JJ) -> MJ
Whoa (NNP) -> Whoa
We (PRP) -> We
got (VBD) -> get
ta (JJ) -> ta
hide (RB) -> hide
this (DT) -> this
thing (NN) -> thing
Oh (NNP) -> Oh
right (JJ) -> right
Nice (NNP) -> Nice
Ned (NNP) -> Ned
Oh (NNP) -> Oh
yeah (NN) -> yeah
Oh (NNP) -> Oh
Where (NNP) -> Where
is (VBZ) -> be
he (PRP) -> he
No (NNP) -> No
Wait (NNP) -> Wait
wait (VBP) -> wait
wait (NN) -> wait
Before (IN) -> Before
you (PRP) -> you
do (VBP) -> do
anything (NN) -> anything
Mister (NNP) -> Mister
Doctor (NNP) -> Doctor
Strange (NNP) -> Strange
sir (VBD) -> sir
Peter (NNP) -> Peter
plan (NN) -> plan
is (VBZ) -> be
working (VBG) -> work
What (WP) -> What
plan (NN) -> plan
He (PRP) -> He
curing (VBG) -> cure
them (PRP) -> them
Connors (NNPS) -> Connors
Welcome (NNP) -> Welcome
back (RB) -> back
sir (RB) -> sir
Well (NNP) -> Well
I (PRP) -> I
be (VB) -> be
damned (VBN) -> damn
Did (NNP) -> Did
you (PRP) -> you
just (RB) -> just
open (VB) -> open
a (DT) -> a
portal (JJ) -> portal
Yes (NNP) -> Yes
Yes (NNP) -> Yes
sir (NN) -> sir
I (PRP) -> I
did (VBD) -> do
Hmm (NNP) -> Hmm
Max (NNP) -> Max
Do (NNP) -> Do
worry (VB) -> worry
I (PRP) -> I
all (DT) -> all
tapped (VBD) -> tap
out (RP) -> out
Are (NNP) -> Are
you (PRP) -> you
sure (VBP) -> sure
about (IN) -> about
that (DT) -> that
Back (NNP) -> Back
to (TO) -> to
being (VBG) -> be
a (DT) -> a
nobody (NN) -> nobody
You (PRP) -> You
were (VBD) -> be
never (RB) -> never
a (DT) -> a
nobody (NN) -> nobody
Max (NNP) -> Max
Yes (NNP) -> Yes
I (PRP) -> I
was (VBD) -> be
Yes (NNP) -> Yes
I (PRP) -> I
was (VBD) -> be
You (PRP) -> You
did (VBD) -> do
see (VB) -> see
me (PRP) -> me
Can (MD) -> Can
I (PRP) -> I
tell (VB) -> tell
you (PRP) -> you
something (NN) -> something
though (IN) -> though
Yeah (NNP) -> Yeah
You (PRP) -> You
got (VBD) -> get
a (DT) -> a
nice (JJ) -> nice
face (NN) -> face
You (PRP) -> You
just (RB) -> just
a (DT) -> a
kid (NN) -> kid
Ehh (NNP) -> Ehh
You (PRP) -> You
from (IN) -> from
Queens (NNP) -> Queens
You (PRP) -> You
got (VBD) -> get
that (IN) -> that
suit (NN) -> suit
You (PRP) -> You
help (VBP) -> help
a (DT) -> a
lot (NN) -> lot
of (IN) -> of
poor (JJ) -> poor
people (NNS) -> people
I (PRP) -> I
just (RB) -> just
thought (VBD) -> think
you (PRP) -> you
was (VBD) -> be
gon (VBG) -> gon
na (RB) -> na
be (VB) -> be
Black (NNP) -> Black
Oh (NNP) -> Oh
man (NN) -> man
I (PRP) -> I
sorry (VBP) -> sorry
Oh (UH) -> Oh
do (VBP) -> do
apologize (VB) -> apologize
There (EX) -> There
got (VBD) -> get
ta (RB) -> ta
be (VB) -> be
a (DT) -> a
Black (NNP) -> Black
somewhere (RB) -> somewhere
out (IN) -> out
there (RB) -> there
Goddamn (NNP) -> Goddamn
eels (VBZ) -> eels
The (DT) -> The
power (NN) -> power
of (IN) -> of
the (DT) -> the
sun (NN) -> sun
In (IN) -> In
the (DT) -> the
palm (NN) -> palm
of (IN) -> of
your (PRP$) -> your
hand (NN) -> hand
Peter (NNP) -> Peter
Otto (NNP) -> Otto
Oh (NNP) -> Oh
it (PRP) -> it
good (JJ) -> good
to (TO) -> to
see (VB) -> see
you (PRP) -> you
dear (VBP) -> dear
boy (IN) -> boy
It (PRP) -> It
good (JJ) -> good
to (TO) -> to
see (VB) -> see
you (PRP) -> you
You (PRP) -> You
all (DT) -> all
grown (VBP) -> grow
up (RP) -> up
How (WRB) -> How
are (VBP) -> be
you (PRP) -> you
Trying (VBG) -> Trying
to (TO) -> to
do (VB) -> do
better (JJR) -> good
Strange (NNP) -> Strange
wait (NN) -> wait
we (PRP) -> we
so (RB) -> so
close (RB) -> close
Skip (IN) -> Skip
it (PRP) -> it
